"member_id","member_name","party","party_bloc","term","dwnom_1d"
"W168182V","김관영","무소속","independent",20,0.0377022884786129
"LH97552Q","김도읍","국민의힘","conservative",20,0.528881907463074
"0W194007","김영주","국민의힘","conservative",20,-0.131172820925713
"1MU99298","김철민","더불어민주당","liberal",20,-0.134539917111397
"1WE5693J","김태년","더불어민주당","liberal",20,-0.121278204023838
"09I2323E","김한정","더불어민주당","liberal",20,-0.191483646631241
"SQ36001H","송기헌","더불어민주당","liberal",20,-0.209852054715157
"YOG1280B","안철수","국민의힘","conservative",20,0.459423214197159
"Q6G2914I","윤종필","미래한국당","conservative",20,0.580664455890656
"DKB8522X","정인화","무소속","independent",20,0.222301781177521
"AFQ26679","주광덕","미래통합당","conservative",20,0.447340905666351
"XQ98168F","강길부","무소속","independent",20,0.307574898004532
"60490713","강병원","더불어민주당","liberal",20,-0.102825216948986
"IH436704","강석진","미래통합당","conservative",20,0.435645699501038
"9WQ7845Z","강효상","미래통합당","conservative",20,0.690796196460724
"TRE2429O","강훈식","더불어민주당","liberal",20,-0.274559646844864
"6V37131U","고용진","더불어민주당","liberal",20,-0.045932836830616
"Q6A9034Q","곽대훈","무소속","independent",20,0.6489377617836
"RH454994","권미혁","더불어민주당","liberal",20,-0.343122333288193
"C7E79345","권칠승","더불어민주당","liberal",20,-0.157592609524727
"B7R2742J","기동민","더불어민주당","liberal",20,-0.0874202772974968
"ZKU88693","김경협","더불어민주당","liberal",20,-0.404786616563797
"OC037566","김규환","미래한국당","conservative",20,0.572760581970215
"DCR84445","김동철","민생당","liberal_minor",20,0.326931744813919
"NTT8182Q","김민기","더불어민주당","liberal",20,-0.438095033168793
"QB390802","김병관","더불어민주당","liberal",20,-0.269112974405289
"GFF1986K","김병욱","더불어민주당","liberal",20,-0.0544419884681702
"DTG4846A","김선동","미래통합당","conservative",20,0.552640497684479
"RCF90176","김성식","무소속","independent",20,0.0222299490123987
"5K343700","김수민","민생당","liberal_minor",20,0.273896187543869
"8WC7967F","김승희","미래한국당","conservative",20,0.626922369003296
"5765663F","김영진","더불어민주당","liberal",20,-0.0717975720763206
"7BM2933Y","김영호","더불어민주당","liberal",20,-0.283631205558777
"6RP89579","김정우","더불어민주당","liberal",20,-0.0903885662555695
"I0F2578R","김종대","정의당","progressive",20,-0.622182548046112
"HTK5293K","김종회","무소속","independent",20,-0.101358272135258
"A935446Z","김종훈","민중당","independent",20,-0.686204850673676
"SY09851R","김중로","민생당","liberal_minor",20,0.393730163574219
"N6C1899K","김진태","미래통합당","conservative",20,0.658268630504608
"YBM9779M","김한표","미래통합당","conservative",20,0.436467528343201
"CXA6162I","김현아","미래통합당","conservative",20,0.550854325294495
"WV97281W","문진국","미래한국당","conservative",20,0.382895320653915
"Y3E8697I","민경욱","미래통합당","conservative",20,0.543911337852478
"EUR98126","박맹우","미래한국당","conservative",20,0.465478360652924
"YLM92014","박순자","미래통합당","conservative",20,0.143218964338303
"A3H7195R","박완주","무소속","independent",20,-0.251914203166962
"IQ54138I","박인숙","미래통합당","conservative",20,0.559582769870758
"XT18076X","박주선","민생당","liberal_minor",20,-0.225301772356033
"UDB4825U","박주현","민생당","liberal_minor",20,-0.394178479909897
"8EL9225R","박준영","민주평화당","independent",20,-0.247513309121132
"BT62420K","박찬대","더불어민주당","liberal",20,-0.300037652254105
"9CR4440H","배덕광","자유한국당","conservative",20,0.455220013856888
"8DK7238W","백재현","더불어민주당","liberal",20,-0.245207503437996
"TKJ4800F","서영교","더불어민주당","liberal",20,-0.177606776356697
"7XY7109I","성일종","국민의힘","conservative",20,0.564073860645294
"ZDR63255","소병훈","더불어민주당","liberal",20,-0.365446984767914
"ZBX31520","손혜원","열린민주당","liberal_minor",20,-0.38191831111908
"CNW5754J","송석준","국민의힘","conservative",20,0.47437059879303
"FGX4881A","심재철","미래통합당","conservative",20,0.514833509922028
"TST4507I","안규백","더불어민주당","liberal",20,-0.173318922519684
"XEF29171","안호영","더불어민주당","liberal",20,-0.123048938810825
"B6F5266B","엄용수","자유한국당","conservative",20,0.545946061611176
"6DG91769","원혜영","더불어민주당","liberal",20,-0.0639672577381134
"RQQ3807K","위성곤","더불어민주당","liberal",20,-0.402631849050522
"GX38539O","유동수","더불어민주당","liberal",20,-0.139918774366379
"I7Z3068X","유성엽","민생당","liberal_minor",20,-0.268665462732315
"8X46899U","윤소하","정의당","progressive",20,-0.67638087272644
"U9G5099O","윤영일","민생당","liberal_minor",20,0.127832353115082
"I7R13867","이개호","더불어민주당","liberal",20,-0.147499099373817
"OQO34632","이동섭","민생당","liberal_minor",20,0.182026103138924
"X9Y63914","이용주","무소속","independent",20,-0.121743083000183
"3ZR4438W","이인영","더불어민주당","liberal",20,-0.314034819602966
"2SE64657","이장우","미래통합당","conservative",20,0.578383564949036
"UQ282145","이재정","더불어민주당","liberal",20,-0.440256267786026
"7AN97172","이정현","무소속","independent",20,0.377092778682709
"2XI97689","이종구","미래통합당","conservative",20,0.540757060050964
"11N7618M","이종명","미래한국당","conservative",20,0.48969379067421
"8IN46764","이주영","미래통합당","conservative",20,0.469190418720245
"0ID22746","이진복","미래통합당","conservative",20,0.594336211681366
"LSK9789D","이철희","더불어민주당","liberal",20,-0.253750801086426
"K5F2023J","이학영","더불어민주당","liberal",20,-0.214856714010239
"EH27538E","임이자","국민의힘","conservative",20,0.501773536205292
"V8I36226","장병완","민생당","liberal_minor",20,-0.131427064538002
"9YO73104","전재수","더불어민주당","liberal",20,-0.201679885387421
"QZF33498","전희경","미래통합당","conservative",20,0.788624703884125
"0E97245Y","정양석","미래통합당","conservative",20,0.459125250577927
"8KB8281W","제윤경","더불어민주당","liberal",20,-0.26764914393425
"5KV82250","조경태","국민의힘","conservative",20,0.559034824371338
"D397960C","조훈현","미래한국당","conservative",20,0.487677574157715
"ZJI5740K","최운열","더불어민주당","liberal",20,-0.193210706114769
"EX94352K","표창원","더불어민주당","liberal",20,-0.173022955656052
"1KD95875","함진규","미래통합당","conservative",20,0.425812304019928
"KR14136C","홍영표","새로운미래","centrist",20,-0.326815515756607
"0VU8517U","황희","더불어민주당","liberal",20,-0.113713897764683
"MHK9919B","곽상도","무소속","independent",20,0.688213229179382
"YKW37422","권은희","국민의힘","conservative",20,0.393481016159058
"PP08673W","김경수","더불어민주당","liberal",20,-0.107245773077011
"YVN3115U","김경진","무소속","independent",20,-0.248569443821907
"3NM5411H","김광수","무소속","independent",20,-0.44541010260582
"NNP30098","김기선","미래한국당","conservative",20,0.627289235591888
"9EA39580","김명연","미래통합당","conservative",20,0.496803373098373
"8Q88373R","김병기","무소속","independent",20,-0.231208607554436
"1Y73132H","김상훈","국민의힘","conservative",20,0.484579592943192
"GXT11570","김성수","더불어민주당","liberal",20,-0.246754050254822
"9D939735","김성원","국민의힘","conservative",20,0.521583080291748
"BQS2021C","김성태","미래통합당","conservative",20,0.358894526958466
"7KD2317D","김순례","미래한국당","conservative",20,0.567287027835846
"06X3845L","김종석","미래한국당","conservative",20,0.530474424362183
"6QU2958D","김해영","더불어민주당","liberal",20,0.030124032869935
"MPV9321A","김현권","더불어민주당","liberal",20,-0.346931725740433
"GN240959","노회찬","정의당","progressive",20,-0.587983191013336
"TGL10010","문미옥","더불어민주당","liberal",20,-0.300097942352295
"JMD3241I","박경미","더불어민주당","liberal",20,-0.219879135489464
"24E9427D","박남춘","더불어민주당","liberal",20,-0.0304614435881376
"MC32279F","박선숙","민생당","liberal_minor",20,-0.143407821655273
"QUO78839","박재호","더불어민주당","liberal",20,-0.260963529348373
"4019850M","박정","더불어민주당","liberal",20,-0.239200100302696
"6AU2417B","박주민","더불어민주당","liberal",20,-0.29382586479187
"8BF5855P","박지원","더불어민주당","liberal",20,-0.0340893492102623
"S824682L","박홍근","더불어민주당","liberal",20,-0.218932196497917
"HSS7466Y","백혜련","더불어민주당","liberal",20,-0.208018809556961
"6N28669V","서형수","더불어민주당","liberal",20,-0.303364187479019
"PAO22428","송영길","더불어민주당","liberal",20,-0.235754191875458
"3249208I","송옥주","더불어민주당","liberal",20,-0.312511116266251
"1PZ8289D","송희경","미래한국당","conservative",20,0.457729250192642
"G1570880","신동근","더불어민주당","liberal",20,-0.289011120796204
"HE838063","신보라","미래통합당","conservative",20,0.514180481433868
"ZA54991S","안민석","더불어민주당","liberal",20,-0.21322213113308
"A486635H","안상수","미래통합당","conservative",20,0.568273365497589
"TIS61927","양승조","더불어민주당","liberal",20,-0.00372063810937107
"SSF6805Q","염동열","미래한국당","conservative",20,0.462578773498535
"M6K7940A","오세정","바른미래당","independent",20,0.377886533737183
"21N57758","오영훈","더불어민주당","liberal",20,-0.140518680214882
"5CO4531H","유은혜","더불어민주당","liberal",20,-0.327957093715668
"3TP65086","윤종오","진보당","progressive",20,-0.663918077945709
"8X15119P","윤한홍","국민의힘","conservative",20,0.718322217464447
"M0A1658U","윤호중","더불어민주당","liberal",20,-0.0765890851616859
"DBA1057Z","이용호","국민의힘","conservative",20,0.390929937362671
"16D7652C","이원욱","개혁신당","centrist",20,-0.251874417066574
"WDS6044S","이채익","국민의힘","conservative",20,0.482833176851273
"TZP9391O","이철규","국민의힘","conservative",20,0.587635576725006
"QTW6852F","이태규","국민의힘","conservative",20,0.51185131072998
"EVH1507C","이헌승","국민의힘","conservative",20,0.542264819145203
"MBS2896E","이현재","무소속","independent",20,0.61595094203949
"UM51067K","인재근","더불어민주당","liberal",20,-0.252732157707214
"E6U4345C","임종성","더불어민주당","liberal",20,-0.404311627149582
"0AI7568W","장정숙","민생당","liberal_minor",20,-0.33351993560791
"ARP89147","정동영","더불어민주당","liberal",20,-0.146304443478584
"DCN7433W","정세균","더불어민주당","liberal",20,0.0307583548128605
"0GF6251P","정유섭","미래통합당","conservative",20,0.547658920288086
"FYI20317","조승래","더불어민주당","liberal",20,-0.273553967475891
"IN328264","조정식","더불어민주당","liberal",20,-0.0718770176172256
"GDN7894V","채이배","민생당","liberal_minor",20,0.554830133914948
"O8E1566L","최도자","민생당","liberal_minor",20,-0.0760300010442734
"16I8621J","최연혜","미래통합당","conservative",20,0.623949110507965
"GW55008L","홍의락","더불어민주당","liberal",20,-0.379287779331207
"C7Z8238W","황영철","자유한국당","conservative",20,0.354761183261871
"23D73143","경대수","미래통합당","conservative",20,0.50661313533783
"GDG1847Z","권성동","국민의힘","conservative",20,0.704711198806763
"CI15627C","김두관","더불어민주당","liberal",20,-0.377519935369492
"SNJ6318D","김무성","미래통합당","conservative",20,0.668475806713104
"ZL32287Z","김삼화","민생당","liberal_minor",20,0.266752421855927
"UGH6481E","김상희","더불어민주당","liberal",20,-0.35651433467865
"ZYP7962W","김석기","국민의힘","conservative",20,0.491652727127075
"PLR62452","김영우","미래통합당","conservative",20,0.439771503210068
"E1J8836Y","김정재","국민의힘","conservative",20,0.501155436038971
"Q9H5708M","김진표","무소속","independent",20,-0.0386477112770081
"IYD4143Y","문희상","무소속","independent",20,0.0294032450765371
"O6D8329R","민홍철","더불어민주당","liberal",20,-0.279994428157806
"OTE19384","박명재","미래통합당","conservative",20,0.674593687057495
"7R156073","박범계","더불어민주당","liberal",20,-0.215562611818314
"D0C85236","박완수","국민의힘","conservative",20,0.551139414310455
"PEP6922S","박용진","더불어민주당","liberal",20,-0.364748358726501
"OW53107J","설훈","새로운미래","centrist",20,-0.312765449285507
"MTK2954E","신용현","민생당","liberal_minor",20,0.293058514595032
"WYC63862","신창현","더불어민주당","liberal",20,-0.135880351066589
"VXQ28579","심재권","더불어민주당","liberal",20,-0.11855361610651
"QKY38290","여상규","미래한국당","conservative",20,0.532708168029785
"TZD17894","원유철","미래한국당","conservative",20,0.414580076932907
"I5V5327I","유민봉","미래통합당","conservative",20,0.496719151735306
"SEK1881Q","유재중","미래통합당","conservative",20,0.670040845870972
"JMY9959W","윤관석","무소속","independent",20,-0.105807110667229
"OSV9142K","이만희","국민의힘","conservative",20,0.53189080953598
"6YT83269","이명수","국민의힘","conservative",20,0.44381320476532
"ZYH1940A","이상민","국민의힘","conservative",20,-0.314761877059937
"8WV8289I","이완영","자유한국당","conservative",20,0.482035785913467
"ABT2266H","이용득","더불어민주당","liberal",20,-0.322826653718948
"0582116P","이우현","자유한국당","conservative",20,0.488341182470322
"DVD2735W","이은권","미래통합당","conservative",20,0.657926499843597
"WDR7061Y","이종걸","더불어민주당","liberal",20,-0.343246728181839
"HSW1214Q","이종배","국민의힘","conservative",20,0.509509384632111
"BWD92364","이찬열","미래통합당","conservative",20,-0.126076430082321
"V2R7430Z","이춘석","무소속","independent",20,-0.284712791442871
"WNN9272X","장석춘","미래한국당","conservative",20,0.537778198719025
"CZB4125D","장제원","국민의힘","conservative",20,0.473977655172348
"BM63269Y","전해철","더불어민주당","liberal",20,-0.0480548590421677
"V429892C","정성호","더불어민주당","liberal",20,-0.11838760226965
"ZGA4092Y","정용기","미래통합당","conservative",20,0.466095685958862
"IWK63872","조배숙","국민의힘","conservative",20,0.390949040651321
"CDL93608","조응천","개혁신당","centrist",20,-0.345596700906754
"5HG31863","지상욱","미래통합당","conservative",20,0.430398851633072
"IDV9108J","진영","더불어민주당","liberal",20,-0.015155415982008
"LPB30152","최인호","더불어민주당","liberal",20,-0.121134772896767
"GD131760","홍문표","국민의힘","conservative",20,0.414306968450546
"R365233W","홍철호","미래통합당","conservative",20,0.453589081764221
"JOY4394O","황주홍","민생당","liberal_minor",20,-0.0234458986669779
"8I61593E","강석호","미래통합당","conservative",20,0.612710952758789
"QZR19240","금태섭","더불어민주당","liberal",20,-0.0980204418301582
"MGE7194M","김광림","미래통합당","conservative",20,0.627910077571869
"UIZ3103R","김부겸","더불어민주당","liberal",20,-0.210174575448036
"2WQ6656P","김세연","미래통합당","conservative",20,0.394158512353897
"TWL5801D","김영춘","더불어민주당","liberal",20,-0.309451639652252
"AMF4093D","김용태","미래통합당","conservative",20,0.718076229095459
"M3Z17237","김재경","미래통합당","conservative",20,0.403612285852432
"M2Q9024I","김종민","무소속","independent",20,-0.258434176445007
"9XB6464U","김현미","더불어민주당","liberal",20,-0.00899605825543404
"0827740Q","노웅래","더불어민주당","liberal",20,-0.187661990523338
"J2O8643H","도종환","더불어민주당","liberal",20,-0.344566017389297
"39P2522W","민병두","무소속","independent",20,-0.281242191791534
"K3W33496","박광온","더불어민주당","liberal",20,-0.18161503970623
"W4X85128","박대출","국민의힘","conservative",20,0.77417665719986
"N4R2421C","박덕흠","국민의힘","conservative",20,0.49088528752327
"BLC8630L","박병석","더불어민주당","liberal",20,-0.150516495108604
"8T51904N","박찬우","자유한국당","conservative",20,0.566650688648224
"O0G3169T","백승주","미래한국당","conservative",20,0.549962222576141
"4Y54669I","서청원","우리공화당","independent",20,0.350106000900269
"A8O42480","손금주","더불어민주당","liberal",20,0.15748630464077
"7BV5480O","송기석","국민의당","independent",20,0.223238557577133
"BN49469V","신경민","더불어민주당","liberal",20,-0.270145803689957
"8FB1535Y","어기구","더불어민주당","liberal",20,-0.262764990329742
"H337332S","오신환","미래통합당","conservative",20,0.399939060211182
"SVH30067","오제세","더불어민주당","liberal",20,-0.110541895031929
"V0O5343U","우상호","더불어민주당","liberal",20,-0.173129364848137
"LDY9563L","윤상직","미래통합당","conservative",20,0.643426954746246
"ZRF3039U","윤재옥","국민의힘","conservative",20,0.548781096935272
"JWW6081H","이상돈","민생당","liberal_minor",20,0.259285986423492
"S9U45255","이양수","국민의힘","conservative",20,0.52224212884903
"IQN7588X","이은재","무소속","independent",20,0.539690852165222
"IUE5875N","이정미","정의당","progressive",20,-0.651457905769348
"NS06841K","이철우","자유한국당","conservative",20,0.372881591320038
"BTP28870","이훈","더불어민주당","liberal",20,-0.439725518226624
"25G2571T","전현희","더불어민주당","liberal",20,-0.0791171044111252
"N9X9673B","전혜숙","무소속","independent",20,-0.20469081401825
"CYD5815E","정갑윤","미래통합당","conservative",20,0.555758833885193
"P303213F","정병국","미래통합당","conservative",20,0.460215479135513
"VHK3402G","정우택","국민의힘","conservative",20,0.556240439414978
"NZF1659U","정운천","국민의힘","conservative",20,0.424741059541702
"9S468336","정재호","더불어민주당","liberal",20,-0.273569345474243
"CJX51868","정종섭","미래통합당","conservative",20,0.632018148899078
"NQR1206Q","정진석","국민의힘","conservative",20,0.496533334255219
"MD083627","정춘숙","더불어민주당","liberal",20,-0.238640666007996
"GCA42857","주승용","민생당","liberal_minor",20,0.150577738881111
"68P7228G","진선미","더불어민주당","liberal",20,-0.111969381570816
"U013741R","최명길","국민의당","independent",20,-0.403070569038391
"G152611B","추경호","국민의힘","conservative",20,0.592148661613464
"URV1689Q","추미애","더불어민주당","liberal",20,-0.291771531105042
"XTB3104O","추혜선","정의당","progressive",20,-0.667623400688171
"I0S53762","하태경","국민의힘","conservative",20,0.468398720026016
"XPP2564T","한정애","더불어민주당","liberal",20,-0.331746280193329
"FRN1867O","홍익표","더불어민주당","liberal",20,-0.375771999359131
"MO52543L","변재일","더불어민주당","liberal",20,-0.249834641814232
"71M8132V","신상진","미래통합당","conservative",20,0.584800124168396
"SU53086M","심상정","정의당","progressive",20,-0.772821843624115
"CAL85655","유기준","미래통합당","conservative",20,0.483192950487137
"9BE5694R","유승희","더불어민주당","liberal",20,-0.24114479124546
"MRK4871S","유의동","국민의힘","conservative",20,0.563882231712341
"06571503","정태옥","무소속","independent",20,0.572992503643036
"VNF2868Z","조원진","우리공화당","independent",20,0.73744922876358
"8SV6917G","주호영","국민의힘","conservative",20,0.654495716094971
"TO79481Z","최교일","미래통합당","conservative",20,0.449345946311951
"PAB29217","김성찬","미래한국당","conservative",20,0.515275955200195
"64G6894C","김정훈","미래한국당","conservative",20,0.400302916765213
"04T3751T","남인순","더불어민주당","liberal",20,-0.273415505886078
"XBT9550Q","우원식","무소속","independent",20,-0.289964228868484
"PWU27609","유승민","미래통합당","conservative",20,0.345388054847717
"0135473I","이군현","자유한국당","conservative",20,0.494180142879486
"JG77046J","이언주","더불어민주당","liberal",20,-0.166954457759857
"AJV31724","이학재","미래통합당","conservative",20,0.594933569431305
"LCJ77278","이혜훈","미래통합당","conservative",20,0.340531021356583
"T2K9554I","홍문종","친박신당","independent",20,0.634315550327301
"06L2365K","홍일표","미래통합당","conservative",20,0.606456875801086
"TOU1222X","강창일","더불어민주당","liberal",20,-0.358794659376144
"O149331C","권석창","자유한국당","conservative",20,0.463001757860184
"DAN6731C","박성중","국민의힘","conservative",20,0.759630620479584
"F5U2979W","김학용","국민의힘","conservative",20,0.516324698925018
"S8431719","박영선","더불어민주당","liberal",20,-0.329619824886322
"9VR65006","윤영석","국민의힘","conservative",20,0.534542918205261
"9ZP9014Q","이해찬","더불어민주당","liberal",20,-0.0679256469011307
"ZX71333R","한선교","미래한국당","conservative",20,0.620765388011932
"KA04352K","최경환","민생당","liberal_minor",20,-0.439636081457138
"MSY7784L","윤상현","국민의힘","conservative",20,0.482462853193283
"3SP89633","천정배","민생당","liberal_minor",20,-0.263084828853607
"SLW27496","나경원","국민의힘","conservative",20,0.61727786064148
"GMK1374L","이석현","더불어민주당","liberal",20,-0.0673233196139336
"O7R5461J","윤후덕","더불어민주당","liberal",20,-0.254432201385498
"TVF3669B","김태흠","국민의힘","conservative",20,0.636671304702759
"9414335X","심기준","더불어민주당","liberal",20,-0.144680500030518
"QZU9232M","김재원","미래통합당","conservative",20,0.609522581100464
"R7N74579","이수혁","더불어민주당","liberal",20,-0.0155069595202804
"6EN68926","송언석","국민의힘","conservative",20,0.542134821414948
"9FL71418","이규희","더불어민주당","liberal",20,-0.0590963922441006
"WVU2479T","이상헌","무소속","independent",20,-0.114141225814819
"FOK3459D","서삼석","더불어민주당","liberal",20,-0.168974548578262
"RD42006Y","송갑석","더불어민주당","liberal",20,-0.204540684819221
"5DR6334X","윤일규","더불어민주당","liberal",20,-0.272700846195221
"7W35098M","윤준호","더불어민주당","liberal",20,-0.0759585648775101
"QXD2505Y","이후삼","더불어민주당","liberal",20,-0.173165753483772
"VE469451","최재성","더불어민주당","liberal",20,-0.0249749664217234
"XSP20229","김성환","더불어민주당","liberal",20,-0.240959867835045
"9LD2641Q","김정호","더불어민주당","liberal",20,-0.236995786428452
"FJK3396E","맹성규","더불어민주당","liberal",20,-0.109868325293064
"BIR8594P","임재훈","민생당","liberal_minor",20,-0.244411900639534
"B751170H","여영국","정의당","progressive",20,-0.631117939949036
"LJK4960Z","정점식","국민의힘","conservative",20,0.54169774055481
"DQL3007B","정은혜","더불어민주당","liberal",20,-0.225341334939003
"14M56632","강기윤","국민의힘","conservative",21,0.537828922271729
"L2I9861C","강대식","국민의힘","conservative",21,0.618465721607208
"C7E79345","권칠승","더불어민주당","liberal",21,-0.157592609524727
"1BX7234U","김경만","더불어민주당","liberal",21,-0.071679025888443
"6399076T","김민철","더불어민주당","liberal",21,-0.0584704801440239
"GF286398","김병주","더불어민주당","liberal",21,-0.120455108582973
"ZYP7962W","김석기","국민의힘","conservative",21,0.491652727127075
"JNL7001A","김선교","국민의힘","conservative",21,0.603323936462402
"XSP20229","김성환","더불어민주당","liberal",21,-0.240959867835045
"0W194007","김영주","국민의힘","conservative",21,-0.131172820925713
"LNR7932L","김진애","열린민주당","liberal_minor",21,-0.262040197849274
"Q9H5708M","김진표","무소속","independent",21,-0.0386477112770081
"09I2323E","김한정","더불어민주당","liberal",21,-0.191483646631241
"DAN6731C","박성중","국민의힘","conservative",21,0.759630620479584
"FU87526G","박수영","국민의힘","conservative",21,0.634523153305054
"40S1959J","박영순","새로운미래","centrist",21,-0.409135788679123
"QKO6165V","박진","국민의힘","conservative",21,0.528556764125824
"A2V51235","배진교","정의당","progressive",21,-0.901521563529968
"CAA7713A","백종헌","국민의힘","conservative",21,0.43975231051445
"XR24352K","서영석","더불어민주당","liberal",21,-0.155787631869316
"MR210505","서일준","국민의힘","conservative",21,0.54389500617981
"AFH96856","신영대","더불어민주당","liberal",21,-0.253435522317886
"TST4507I","안규백","더불어민주당","liberal",21,-0.173318922519684
"8FB1535Y","어기구","더불어민주당","liberal",21,-0.262764990329742
"21N57758","오영훈","더불어민주당","liberal",21,-0.140518680214882
"GX38539O","유동수","더불어민주당","liberal",21,-0.139918774366379
"O7R5461J","윤후덕","더불어민주당","liberal",21,-0.254432201385498
"4A067125","이광재","더불어민주당","liberal",21,-0.0963777303695679
"HKJ99607","이병훈","더불어민주당","liberal",21,-0.103543229401112
"1X376850","이영","국민의힘","conservative",21,0.578733205795288
"GKD32201","이용빈","더불어민주당","liberal",21,-0.308526635169983
"DAV7257X","이원택","더불어민주당","liberal",21,-0.184348568320274
"3ZR4438W","이인영","더불어민주당","liberal",21,-0.314034819602966
"FDC3144T","이종성","국민의힘","conservative",21,0.603896200656891
"K5F2023J","이학영","더불어민주당","liberal",21,-0.214856714010239
"DPZ7685X","전봉민","국민의힘","conservative",21,0.478986918926239
"BM63269Y","전해철","더불어민주당","liberal",21,-0.0480548590421677
"LT72093S","정일영","더불어민주당","liberal",21,-0.202062800526619
"TP066860","정정순","더불어민주당","liberal",21,-0.147340133786201
"NQR1206Q","정진석","국민의힘","conservative",21,0.496533334255219
"CDL93608","조응천","개혁신당","centrist",21,-0.345596700906754
"WJL30106","조정훈","국민의힘","conservative",21,0.357676267623901
"I434361W","조태용","국민의힘","conservative",21,0.541940987110138
"A494529E","천준호","더불어민주당","liberal",21,-0.237146332859993
"G152611B","추경호","국민의힘","conservative",21,0.592148661613464
"0VU8517U","황희","더불어민주당","liberal",21,-0.113713897764683
"8P37634C","강득구","더불어민주당","liberal",21,-0.19245707988739
"GX22581L","강민국","국민의힘","conservative",21,0.654388546943665
"P2N50879","강민정","더불어민주당","liberal",21,-0.575326919555664
"60490713","강병원","더불어민주당","liberal",21,-0.102825216948986
"MNZ4401T","강선우","무소속","independent",21,-0.3528051674366
"WMG57662","강은미","정의당","progressive",21,-0.937645256519318
"5KV96424","강준현","더불어민주당","liberal",21,-0.097207561135292
"TRE2429O","강훈식","더불어민주당","liberal",21,-0.274559646844864
"WCD5518S","고민정","더불어민주당","liberal",21,-0.335792422294617
"4XG1439M","고영인","더불어민주당","liberal",21,-0.0737256929278374
"MHK9919B","곽상도","무소속","independent",21,0.688213229179382
"7469929V","구자근","국민의힘","conservative",21,0.504517495632172
"E9R4507P","권명호","국민의힘","conservative",21,0.607772052288055
"GDG1847Z","권성동","국민의힘","conservative",21,0.704711198806763
"3TO11703","권인숙","더불어민주당","liberal",21,-0.358937382698059
"B7R2742J","기동민","더불어민주당","liberal",21,-0.0874202772974968
"ZKU88693","김경협","더불어민주당","liberal",21,-0.404786616563797
"X1K3667J","김교흥","더불어민주당","liberal",21,-0.186884015798569
"X7I4680R","김기현","국민의힘","conservative",21,0.513033270835876
"QHL3248U","김남국","더불어민주당","liberal",21,-0.328402459621429
"CI15627C","김두관","더불어민주당","liberal",21,-0.377519935369492
"NTT8182Q","김민기","더불어민주당","liberal",21,-0.438095033168793
"MLH1404S","김민석","더불어민주당","liberal",21,-0.147705927491188
"8Q88373R","김병기","무소속","independent",21,-0.231208607554436
"GFF1986K","김병욱","더불어민주당","liberal",21,-0.0544419884681702
"1Y73132H","김상훈","국민의힘","conservative",21,0.484579592943192
"UGH6481E","김상희","더불어민주당","liberal",21,-0.35651433467865
"9D939735","김성원","국민의힘","conservative",21,0.521583080291748
"2UD1340H","김성주","더불어민주당","liberal",21,-0.337478578090668
"L7T64271","김수흥","더불어민주당","liberal",21,-0.16904091835022
"P2N4585G","김승남","더불어민주당","liberal",21,-0.109618991613388
"ATB59635","김승원","더불어민주당","liberal",21,-0.162379369139671
"B7D7534L","김영배","더불어민주당","liberal",21,-0.221865937113762
"IOW1101J","김영식","국민의힘","conservative",21,0.634861648082733
"5765663F","김영진","더불어민주당","liberal",21,-0.0717975720763206
"7BM2933Y","김영호","더불어민주당","liberal",21,-0.283631205558777
"CNZ51556","김예지","국민의힘","conservative",21,0.509517192840576
"OFE45081","김용민","더불어민주당","liberal",21,-0.241374596953392
"SVH3899R","김용판","국민의힘","conservative",21,0.552383542060852
"LQW3652K","김웅","국민의힘","conservative",21,0.7655189037323
"4L695580","김원이","더불어민주당","liberal",21,-0.43755829334259
"JZY9937U","김윤덕","더불어민주당","liberal",21,-0.200862318277359
"E1J8836Y","김정재","국민의힘","conservative",21,0.501155436038971
"9LD2641Q","김정호","더불어민주당","liberal",21,-0.236995786428452
"M2Q9024I","김종민","무소속","independent",21,-0.258434176445007
"D6U6678O","김주영","더불어민주당","liberal",21,-0.244605779647827
"1MU99298","김철민","더불어민주당","liberal",21,-0.134539917111397
"1WE5693J","김태년","더불어민주당","liberal",21,-0.121278204023838
"P0F1530P","김태호","국민의힘","conservative",21,0.453984260559082
"JEZ3130Q","김형동","국민의힘","conservative",21,0.516944766044617
"PO64874I","김홍걸","더불어민주당","liberal",21,-0.390554755926132
"M6H1705E","김회재","더불어민주당","liberal",21,-0.0607610568404198
"52P3934K","김희곤","국민의힘","conservative",21,0.415895253419876
"04T3751T","남인순","더불어민주당","liberal",21,-0.273415505886078
"0827740Q","노웅래","더불어민주당","liberal",21,-0.187661990523338
"J2O8643H","도종환","더불어민주당","liberal",21,-0.344566017389297
"8VY63414","류성걸","국민의힘","conservative",21,0.48774728178978
"FJK3396E","맹성규","더불어민주당","liberal",21,-0.109868325293064
"GOC54665","문정복","더불어민주당","liberal",21,-0.272089123725891
"4U29186R","문진석","더불어민주당","liberal",21,-0.212772876024246
"TZ228122","민병덕","더불어민주당","liberal",21,-0.299282342195511
"VRY5522V","민형배","더불어민주당","liberal",21,-0.490952342748642
"O6D8329R","민홍철","더불어민주당","liberal",21,-0.279994428157806
"K3W33496","박광온","더불어민주당","liberal",21,-0.18161503970623
"B7H6207C","박대수","국민의힘","conservative",21,0.560834586620331
"W4X85128","박대출","국민의힘","conservative",21,0.77417665719986
