"member_id","member_name","party","party_bloc","term","wnom_1d","bridged_1d"
"GCA42857","주승용","민생당","liberal_minor",20,-0.0824320092797279,-0.0824320092797279
"68P7228G","진선미","더불어민주당","liberal",20,-0.252238839864731,-0.252238839864731
"U013741R","최명길","국민의당","independent",20,-0.551003575325012,-0.551003575325012
"G152611B","추경호","국민의힘","conservative",20,0.815431475639343,0.815431475639343
"URV1689Q","추미애","더불어민주당","liberal",20,-0.315612107515335,-0.315612107515335
"XTB3104O","추혜선","정의당","progressive",20,-0.919296503067017,-0.919296503067017
"I0S53762","하태경","국민의힘","conservative",20,0.18240025639534,0.18240025639534
"XPP2564T","한정애","더불어민주당","liberal",20,-0.515787482261658,-0.515787482261658
"FRN1867O","홍익표","더불어민주당","liberal",20,-0.445608347654343,-0.445608347654343
"MO52543L","변재일","더불어민주당","liberal",20,-0.388336420059204,-0.388336420059204
"71M8132V","신상진","미래통합당","conservative",20,0.553646087646484,0.553646087646484
"SU53086M","심상정","정의당","progressive",20,-0.905101597309113,-0.905101597309113
"CAL85655","유기준","미래통합당","conservative",20,0.363551259040833,0.363551259040833
"9BE5694R","유승희","더불어민주당","liberal",20,-0.376003861427307,-0.376003861427307
"MRK4871S","유의동","국민의힘","conservative",20,0.221716940402985,0.221716940402985
"06571503","정태옥","무소속","independent",20,0.53504204750061,0.53504204750061
"VNF2868Z","조원진","우리공화당","independent",20,0.800645530223846,0.800645530223846
"8SV6917G","주호영","국민의힘","conservative",20,0.8063143491745,0.8063143491745
"TO79481Z","최교일","미래통합당","conservative",20,0.322097271680832,0.322097271680832
"PAB29217","김성찬","미래한국당","conservative",20,0.435221970081329,0.435221970081329
"64G6894C","김정훈","미래한국당","conservative",20,0.237293750047684,0.237293750047684
"04T3751T","남인순","더불어민주당","liberal",20,-0.42437019944191,-0.42437019944191
"XBT9550Q","우원식","무소속","independent",20,-0.445007801055908,-0.445007801055908
"PWU27609","유승민","미래통합당","conservative",20,0.032965499907732,0.032965499907732
"0135473I","이군현","자유한국당","conservative",20,0.410093188285828,0.410093188285828
"JG77046J","이언주","더불어민주당","liberal",20,-0.0806003287434578,-0.0806003287434578
"AJV31724","이학재","미래통합당","conservative",20,0.531411826610565,0.531411826610565
"LCJ77278","이혜훈","미래통합당","conservative",20,0.11849807202816,0.11849807202816
"T2K9554I","홍문종","친박신당","independent",20,0.706708550453186,0.706708550453186
"06L2365K","홍일표","미래통합당","conservative",20,0.621290266513824,0.621290266513824
"TOU1222X","강창일","더불어민주당","liberal",20,-0.360880136489868,-0.360880136489868
"O149331C","권석창","자유한국당","conservative",20,0.328967750072479,0.328967750072479
"DAN6731C","박성중","국민의힘","conservative",20,0.895780205726624,0.895780205726624
"F5U2979W","김학용","국민의힘","conservative",20,0.428047776222229,0.428047776222229
"S8431719","박영선","더불어민주당","liberal",20,-0.483397722244263,-0.483397722244263
"9VR65006","윤영석","국민의힘","conservative",20,0.680538058280945,0.680538058280945
"9ZP9014Q","이해찬","더불어민주당","liberal",20,-0.327552258968353,-0.327552258968353
"ZX71333R","한선교","미래한국당","conservative",20,0.667940735816956,0.667940735816956
"KA04352K","최경환","민생당","liberal_minor",20,-0.363755404949188,-0.363755404949188
"MSY7784L","윤상현","국민의힘","conservative",20,0.356307357549667,0.356307357549667
"3SP89633","천정배","민생당","liberal_minor",20,-0.386487454175949,-0.386487454175949
"SLW27496","나경원","국민의힘","conservative",20,0.63099193572998,0.63099193572998
"GMK1374L","이석현","더불어민주당","liberal",20,-0.227003261446953,-0.227003261446953
"O7R5461J","윤후덕","더불어민주당","liberal",20,-0.417378067970276,-0.417378067970276
"TVF3669B","김태흠","국민의힘","conservative",20,0.511311709880829,0.511311709880829
"9414335X","심기준","더불어민주당","liberal",20,-0.294154286384583,-0.294154286384583
"QZU9232M","김재원","미래통합당","conservative",20,0.70828515291214,0.70828515291214
"R7N74579","이수혁","더불어민주당","liberal",20,-0.2210284024477,-0.2210284024477
"6EN68926","송언석","국민의힘","conservative",20,0.465288043022156,0.465288043022156
"9FL71418","이규희","더불어민주당","liberal",20,-0.270923018455505,-0.270923018455505
"WVU2479T","이상헌","무소속","independent",20,-0.24864886701107,-0.24864886701107
"FOK3459D","서삼석","더불어민주당","liberal",20,-0.274384647607803,-0.274384647607803
"RD42006Y","송갑석","더불어민주당","liberal",20,-0.452509790658951,-0.452509790658951
"5DR6334X","윤일규","더불어민주당","liberal",20,-0.421630710363388,-0.421630710363388
"7W35098M","윤준호","더불어민주당","liberal",20,-0.280170530080795,-0.280170530080795
"QXD2505Y","이후삼","더불어민주당","liberal",20,-0.323583692312241,-0.323583692312241
"VE469451","최재성","더불어민주당","liberal",20,-0.289251536130905,-0.289251536130905
"XSP20229","김성환","더불어민주당","liberal",20,-0.353358447551727,-0.353358447551727
"9LD2641Q","김정호","더불어민주당","liberal",20,-0.394406467676163,-0.394406467676163
"FJK3396E","맹성규","더불어민주당","liberal",20,-0.269688367843628,-0.269688367843628
"BIR8594P","임재훈","민생당","liberal_minor",20,-0.472526848316193,-0.472526848316193
"B751170H","여영국","정의당","progressive",20,-0.887979745864868,-0.887979745864868
"LJK4960Z","정점식","국민의힘","conservative",20,0.260518968105316,0.260518968105316
"DQL3007B","정은혜","더불어민주당","liberal",20,-0.410509437322617,-0.410509437322617
"14M56632","강기윤","국민의힘","conservative",21,0.457766562700272,0.425976071542567
"L2I9861C","강대식","국민의힘","conservative",21,0.628444314002991,0.578329740017137
"C7E79345","권칠승","더불어민주당","liberal",21,-0.344293564558029,-0.289974319134017
"1BX7234U","김경만","더불어민주당","liberal",21,-0.321884721517563,-0.269971305165134
"6399076T","김민철","더불어민주당","liberal",21,-0.31933668255806,-0.26769682545156
"GF286398","김병주","더불어민주당","liberal",21,-0.332886010408401,-0.279791487981435
"ZYP7962W","김석기","국민의힘","conservative",21,0.415518164634705,0.388263491060728
"JNL7001A","김선교","국민의힘","conservative",21,0.547404229640961,0.505990175827863
"XSP20229","김성환","더불어민주당","liberal",21,-0.352128922939301,-0.296968467955924
"0W194007","김영주","국민의힘","conservative",21,-0.337206125259399,-0.283647792278611
"LNR7932L","김진애","열린민주당","liberal_minor",21,-0.970587909221649,-0.849029264644417
"Q9H5708M","김진표","무소속","independent",21,-0.33305698633194,-0.279944107810165
"09I2323E","김한정","더불어민주당","liberal",21,-0.375341892242432,-0.317689276629148
"DAN6731C","박성중","국민의힘","conservative",21,0.99319976568222,0.903924791131125
"FU87526G","박수영","국민의힘","conservative",21,0.637296497821808,0.586231547185992
"40S1959J","박영순","새로운미래","centrist",21,-0.566535651683807,-0.488356340250544
"QKO6165V","박진","국민의힘","conservative",21,0.437278985977173,0.407688055394626
"A2V51235","배진교","정의당","progressive",21,-0.859378099441528,-0.749759017872127
"CAA7713A","백종헌","국민의힘","conservative",21,0.308701038360596,0.292914326219038
"XR24352K","서영석","더불어민주당","liberal",21,-0.355486065149307,-0.299965185028779
"MR210505","서일준","국민의힘","conservative",21,0.484345406293869,0.449701391886835
"AFH96856","신영대","더불어민주당","liberal",21,-0.371883243322372,-0.314601950677671
"TST4507I","안규백","더불어민주당","liberal",21,-0.372825592756271,-0.315443128816846
"8FB1535Y","어기구","더불어민주당","liberal",21,-0.455840051174164,-0.389545096881585
"21N57758","오영훈","더불어민주당","liberal",21,-0.486578643321991,-0.416983572264114
"GX38539O","유동수","더불어민주당","liberal",21,-0.32837101817131,-0.275761228470721
"O7R5461J","윤후덕","더불어민주당","liberal",21,-0.34818235039711,-0.29344560220386
"4A067125","이광재","더불어민주당","liberal",21,-0.390905439853668,-0.331581910876742
"HKJ99607","이병훈","더불어민주당","liberal",21,-0.367313742637634,-0.310523034784397
"1X376850","이영","국민의힘","conservative",21,0.540850579738617,0.500140130365586
"GKD32201","이용빈","더불어민주당","liberal",21,-0.443725287914276,-0.378730983083758
"DAV7257X","이원택","더불어민주당","liberal",21,-0.376776814460754,-0.318970144593885
"3ZR4438W","이인영","더불어민주당","liberal",21,-0.463571339845657,-0.396446348990589
"FDC3144T","이종성","국민의힘","conservative",21,0.592255473136902,0.546026158433078
"K5F2023J","이학영","더불어민주당","liberal",21,-0.362753480672836,-0.306452365735624
"DPZ7685X","전봉민","국민의힘","conservative",21,0.371804773807526,0.349243200465434
"BM63269Y","전해철","더불어민주당","liberal",21,-0.327251881361008,-0.274762242971597
"LT72093S","정일영","더불어민주당","liberal",21,-0.358968704938889,-0.303073926173237
"TP066860","정정순","더불어민주당","liberal",21,-0.458629339933395,-0.39203492564755
"NQR1206Q","정진석","국민의힘","conservative",21,0.271021246910095,0.259279863548747
"CDL93608","조응천","개혁신당","centrist",21,-0.38750222325325,-0.328544065992275
"WJL30106","조정훈","국민의힘","conservative",21,-0.0428635478019714,-0.0209060399317423
"I434361W","조태용","국민의힘","conservative",21,0.449365496635437,0.418476949809912
"A494529E","천준호","더불어민주당","liberal",21,-0.391564726829529,-0.332170416341474
"G152611B","추경호","국민의힘","conservative",21,0.516633033752441,0.47852259706506
"0VU8517U","황희","더불어민주당","liberal",21,-0.334069907665253,-0.280848281200244
"8P37634C","강득구","더불어민주당","liberal",21,-0.418158292770386,-0.355908878431497
"GX22581L","강민국","국민의힘","conservative",21,0.698005020618439,0.640422360488508
"P2N50879","강민정","더불어민주당","liberal",21,-0.784709870815277,-0.683107222527516
"60490713","강병원","더불어민주당","liberal",21,-0.361078500747681,-0.304957212827463
"MNZ4401T","강선우","무소속","independent",21,-0.522923350334167,-0.449426286095734
"WMG57662","강은미","정의당","progressive",21,-0.843051970005035,-0.735185673117727
"5KV96424","강준현","더불어민주당","liberal",21,-0.323687195777893,-0.271580264527419
"TRE2429O","강훈식","더불어민주당","liberal",21,-0.381928324699402,-0.323568585088043
"WCD5518S","고민정","더불어민주당","liberal",21,-0.474523723125458,-0.406222876736479
"4XG1439M","고영인","더불어민주당","liberal",21,-0.325196504592896,-0.272927532891758
"MHK9919B","곽상도","무소속","independent",21,0.733499765396118,0.67210636462597
"7469929V","구자근","국민의힘","conservative",21,0.423643112182617,0.395516138553677
"E9R4507P","권명호","국민의힘","conservative",21,0.591458976268768,0.545315174026133
"GDG1847Z","권성동","국민의힘","conservative",21,0.835657298564911,0.763296193539131
"3TO11703","권인숙","더불어민주당","liberal",21,-0.497314751148224,-0.426567044040491
"B7R2742J","기동민","더불어민주당","liberal",21,-0.365889072418213,-0.309251318156783
"ZKU88693","김경협","더불어민주당","liberal",21,-0.553836345672607,-0.477020440620276
"X1K3667J","김교흥","더불어민주당","liberal",21,-0.359643638134003,-0.303676398068173
"X7I4680R","김기현","국민의힘","conservative",21,0.381478428840637,0.357878285124114
"QHL3248U","김남국","더불어민주당","liberal",21,-0.490750700235367,-0.420707714227469
"CI15627C","김두관","더불어민주당","liberal",21,-0.587194561958313,-0.506797295459905
"NTT8182Q","김민기","더불어민주당","liberal",21,-0.560679018497467,-0.483128479301836
"MLH1404S","김민석","더불어민주당","liberal",21,-0.367808192968369,-0.310964400581584
"8Q88373R","김병기","무소속","independent",21,-0.362356960773468,-0.306098416490156
"GFF1986K","김병욱","더불어민주당","liberal",21,-0.288221746683121,-0.239922410867845
"1Y73132H","김상훈","국민의힘","conservative",21,0.365948110818863,0.344015312914002
"UGH6481E","김상희","더불어민주당","liberal",21,-0.515712440013885,-0.44298954415397
"9D939735","김성원","국민의힘","conservative",21,0.475646913051605,0.441936774966674
"2UD1340H","김성주","더불어민주당","liberal",21,-0.476544827222824,-0.408026993683488
"L7T64271","김수흥","더불어민주당","liberal",21,-0.337510406970978,-0.283919406092683
"P2N4585G","김승남","더불어민주당","liberal",21,-0.340248823165894,-0.286363824008441
"ATB59635","김승원","더불어민주당","liberal",21,-0.346317857503891,-0.291781282572516
"B7D7534L","김영배","더불어민주당","liberal",21,-0.344927102327347,-0.290539839845042
"IOW1101J","김영식","국민의힘","conservative",21,0.676493167877197,0.621220035312569
"5765663F","김영진","더불어민주당","liberal",21,-0.334559082984924,-0.281284938315247
"7BM2933Y","김영호","더불어민주당","liberal",21,-0.390641063451767,-0.331345918110372
"CNZ51556","김예지","국민의힘","conservative",21,0.50003570318222,0.463707167520448
"OFE45081","김용민","더불어민주당","liberal",21,-0.413474708795547,-0.351728127309989
"SVH3899R","김용판","국민의힘","conservative",21,0.488315135240555,0.453244927955602
"LQW3652K","김웅","국민의힘","conservative",21,0.972117364406586,0.885105811210895
"4L695580","김원이","더불어민주당","liberal",21,-0.556280493736267,-0.479202183237292
"JZY9937U","김윤덕","더불어민주당","liberal",21,-0.353979408740997,-0.298620284306894
"E1J8836Y","김정재","국민의힘","conservative",21,0.387471973896027,0.363228358987793
"9LD2641Q","김정호","더불어민주당","liberal",21,-0.349310040473938,-0.294452222684829
"M2Q9024I","김종민","무소속","independent",21,-0.404837757349014,-0.344018445015299
"D6U6678O","김주영","더불어민주당","liberal",21,-0.386098682880402,-0.327291210696119
"1MU99298","김철민","더불어민주당","liberal",21,-0.385659545660019,-0.326899219555045
"1WE5693J","김태년","더불어민주당","liberal",21,-0.346112102270126,-0.291597617364646
"P0F1530P","김태호","국민의힘","conservative",21,0.385546058416367,0.361509211141875
"JEZ3130Q","김형동","국민의힘","conservative",21,0.442506074905396,0.412353960397353
"PO64874I","김홍걸","더불어민주당","liberal",21,-0.549063742160797,-0.472760227161585
"M6H1705E","김회재","더불어민주당","liberal",21,-0.313848793506622,-0.262798120009367
"52P3934K","김희곤","국민의힘","conservative",21,0.281778693199158,0.268882382875651
"04T3751T","남인순","더불어민주당","liberal",21,-0.398865461349487,-0.338687338893974
"0827740Q","노웅래","더불어민주당","liberal",21,-0.357872694730759,-0.302095584388091
"J2O8643H","도종환","더불어민주당","liberal",21,-0.46267569065094,-0.395646857320233
"8VY63414","류성걸","국민의힘","conservative",21,0.359530091285706,0.338286336449555
"FJK3396E","맹성규","더불어민주당","liberal",21,-0.316604524850845,-0.265257994107884
"GOC54665","문정복","더불어민주당","liberal",21,-0.384272128343582,-0.325660756332681
"4U29186R","문진석","더불어민주당","liberal",21,-0.351572215557098,-0.296471529067885
"TZ228122","민병덕","더불어민주당","liberal",21,-0.427428424358368,-0.364183762204521
"VRY5522V","민형배","더불어민주당","liberal",21,-0.659641981124878,-0.571466709002649
"O6D8329R","민홍철","더불어민주당","liberal",21,-0.444975882768631,-0.379847313199324
"K3W33496","박광온","더불어민주당","liberal",21,-0.359015703201294,-0.303115878669299
"B7H6207C","박대수","국민의힘","conservative",21,0.489306062459946,0.454129468535222
"W4X85128","박대출","국민의힘","conservative",21,0.968614161014557,0.88197871418674
"N4R2421C","박덕흠","국민의힘","conservative",21,0.258913278579712,0.248471815172038
"7R156073","박범계","더불어민주당","liberal",21,-0.362833440303802,-0.306523740844651
"BLC8630L","박병석","더불어민주당","liberal",21,-0.341652661561966,-0.287616945331839
"HXT76735","박상혁","더불어민주당","liberal",21,-0.383272230625153,-0.324768208333077
"X3170462","박성민","국민의힘","conservative",21,0.470760256052017,0.437574752882473
"IL74008M","박성준","더불어민주당","liberal",21,-0.310371398925781,-0.259694060944369
"A3H7195R","박완주","무소속","independent",21,-0.500658214092255,-0.429551550462939
"PEP6922S","박용진","더불어민주당","liberal",21,-0.545969486236572,-0.469998172718891
"QUO78839","박재호","더불어민주당","liberal",21,-0.389699250459671,-0.330505218820232
"4019850M","박정","더불어민주당","liberal",21,-0.341194003820419,-0.287207529406415
"6AU2417B","박주민","더불어민주당","liberal",21,-0.481475710868835,-0.4124284942104
"BT62420K","박찬대","더불어민주당","liberal",21,-0.462691426277161,-0.395660903558611
"S824682L","박홍근","더불어민주당","liberal",21,-0.336547166109085,-0.283059579443845
"QQP4727N","배준영","국민의힘","conservative",21,0.553319334983826,0.51127023132145
"HSS7466Y","백혜련","더불어민주당","liberal",21,-0.348371714353561,-0.293614635913421
"0PK7354M","서동용","더불어민주당","liberal",21,-0.474070966243744,-0.405818728150446
"L7J93733","서범수","국민의힘","conservative",21,0.328596293926239,0.310673613223522
"FOK3459D","서삼석","더불어민주당","liberal",21,-0.3592309653759,-0.303308030146189
"TKJ4800F","서영교","더불어민주당","liberal",21,-0.346161693334579,-0.291641884297713
"WFU14784","서정숙","국민의힘","conservative",21,0.72462660074234,0.664185829139277
"OW53107J","설훈","새로운미래","centrist",21,-0.436723917722702,-0.372481284895838
"17M85910","소병철","더불어민주당","liberal",21,-0.324050605297089,-0.271904658146303
"ZDR63255","소병훈","더불어민주당","liberal",21,-0.591589748859406,-0.510720612019339
"RD42006Y","송갑석","더불어민주당","liberal",21,-0.383845329284668,-0.325279778719426
"SQ36001H","송기헌","더불어민주당","liberal",21,-0.327753156423569,-0.275209700792625
"CNW5754J","송석준","국민의힘","conservative",21,0.311600029468536,0.29550207961278
"PAO22428","송영길","더불어민주당","liberal",21,-0.406954109668732,-0.345907584268849
"3249208I","송옥주","더불어민주당","liberal",21,-0.484293013811111,-0.414943329537113
"LM13674V","송재호","더불어민주당","liberal",21,-0.343689411878586,-0.289435028709053
"G1570880","신동근","더불어민주당","liberal",21,-0.425819456577301,-0.36274753433046
"SRP7336N","신원식","국민의힘","conservative",21,0.738423883914948,0.676501826334488
"M7O7878U","신정훈","더불어민주당","liberal",21,-0.447670429944992,-0.382252571905061
"F5Y4026Q","신현영","더불어민주당","liberal",21,-0.366322994232178,-0.309638653821122
"SU53086M","심상정","정의당","progressive",21,-0.855279743671417,-0.746100664445717
"ZA54991S","안민석","더불어민주당","liberal",21,-0.389721155166626,-0.330524771822518
"6MO8786S","안병길","국민의힘","conservative",21,0.757888972759247,0.693877129617882
"XEF29171","안호영","더불어민주당","liberal",21,-0.37824073433876,-0.320276897009269
"9V18755A","양경숙","더불어민주당","liberal",21,-0.37516263127327,-0.31752926124309
"VG24001G","양금희","국민의힘","conservative",21,0.642831444740295,0.591172258329696
"KUO3574J","양기대","더불어민주당","liberal",21,-0.317111015319824,-0.265710107405648
"7O71647Z","양이원영","더불어민주당","liberal",21,-0.600312411785126,-0.518506803748825
"PZA4062H","양정숙","개혁신당","centrist",21,-0.426832467317581,-0.363651787528712
"WHV3448W","양향자","개혁신당","centrist",21,-0.320050448179245,-0.268333960696128
"8348421R","엄태영","국민의힘","conservative",21,0.497809737920761,0.461720183447294
"OIA3741M","오기형","더불어민주당","liberal",21,-0.429221391677856,-0.365784235297786
"MY318392","오영환","새로운미래","centrist",21,-0.383504599332809,-0.324975629773657
"GE71932C","용혜인","기본소득당","progressive",21,-0.830288171768188,-0.723792205192292
"V0O5343U","우상호","더불어민주당","liberal",21,-0.36364933848381,-0.307252043625049
"XBT9550Q","우원식","무소속","independent",21,-0.423818469047546,-0.360961374222285
"RQQ3807K","위성곤","더불어민주당","liberal",21,-0.563127517700195,-0.485314105916584
"9L57027L","유경준","국민의힘","conservative",21,0.733550727367401,0.67215185528435
"8FC9697X","유기홍","더불어민주당","liberal",21,-0.474814742803574,-0.406482652338283
"MU69217P","유상범","국민의힘","conservative",21,0.676798760890961,0.621492819646506
"MRK4871S","유의동","국민의힘","conservative",21,0.596705079078674,0.549998051566899
"0WL9321T","유정주","더불어민주당","liberal",21,-0.477806448936462,-0.409153166807008
"GP07421U","윤건영","더불어민주당","liberal",21,-0.471612602472305,-0.403624296033987
"JMY9959W","윤관석","무소속","independent",21,-0.322386056184769,-0.270418816191611
"7JC3239L","윤두현","국민의힘","conservative",21,0.893974840641022,0.815352723484602
"MSY7784L","윤상현","국민의힘","conservative",21,0.23327848315239,0.225589189322224
"KFS1358P","윤영덕","더불어민주당","liberal",21,-0.443327456712723,-0.378375863318424
"XWX1513T","윤영찬","더불어민주당","liberal",21,-0.36421936750412,-0.307760873930805
"SE233396","윤재갑","더불어민주당","liberal",21,-0.478491365909576,-0.409764550614552
"ZRF3039U","윤재옥","국민의힘","conservative",21,0.532121062278748,0.492347820009534
"ZDP5704Q","윤주경","국민의힘","conservative",21,0.709091305732727,0.650318414274224
"JC14718Q","윤준병","더불어민주당","liberal",21,-0.529771268367767,-0.455539006856752
"M0A1658U","윤호중","더불어민주당","liberal",21,-0.322916269302368,-0.270892105257837
"I7R13867","이개호","더불어민주당","liberal",21,-0.334150642156601,-0.280920347980099
"RO593601","이동주","더불어민주당","liberal",21,-0.3748819231987,-0.317278690183859
"OSV9142K","이만희","국민의힘","conservative",21,0.466697812080383,0.433948455738723
"6YT83269","이명수","국민의힘","conservative",21,0.304908931255341,0.289529342386497
"CFE3998F","이상직","무소속","independent",21,-0.216150522232056,-0.175588803512667
"WVU2479T","이상헌","무소속","independent",21,-0.379971742630005,-0.321822063038925
"8KF7223D","이성만","무소속","independent",21,-0.404178202152252,-0.343429700126049
"WTR5885Y","이소영","더불어민주당","liberal",21,-0.5335573554039,-0.458918616939005
"D4L60530","이수진","무소속","independent",21,-0.33979120850563,-0.285955339178364
"9JF4562W","이용선","더불어민주당","liberal",21,-0.407699763774872,-0.34657318442831
"G7512472","이용우","더불어민주당","liberal",21,-0.515336632728577,-0.44265408380182
"16D7652C","이원욱","개혁신당","centrist",21,-0.350084960460663,-0.295143946719454
"W1Q6753M","이은주","정의당","progressive",21,-0.831066966056824,-0.724487387581062
"7I09543O","이장섭","더불어민주당","liberal",21,-0.34207946062088,-0.287997922945094
"UQ282145","이재정","더불어민주당","liberal",21,-0.516267418861389,-0.443484940084006
"O0I2045I","이정문","더불어민주당","liberal",21,-0.319029629230499,-0.267422737584137
"HSW1214Q","이종배","국민의힘","conservative",21,0.378529667854309,0.355246105180959
"3RW63706","이주환","국민의힘","conservative",21,0.368986785411835,0.346727753276065
"WDS6044S","이채익","국민의힘","conservative",21,0.374050050973892,0.35124742310387
"TZP9391O","이철규","국민의힘","conservative",21,0.58403867483139,0.538691521344147
"CCU1009B","이해식","더불어민주당","liberal",21,-0.440636277198792,-0.375973610720522
"EVH1507C","이헌승","국민의힘","conservative",21,0.463545769453049,0.431134818613806
"IOW8224X","이형석","더불어민주당","liberal",21,-0.409488528966904,-0.348169906537464
"4T026790","임오경","더불어민주당","liberal",21,-0.331288725137711,-0.27836568837526
"EH27538E","임이자","국민의힘","conservative",21,0.405523538589478,0.379341895062424
"E6U4345C","임종성","더불어민주당","liberal",21,-0.593949377536774,-0.512826909310526
"RPN2293B","장경태","더불어민주당","liberal",21,-0.345090240240097,-0.290685463157307
"CZB4125D","장제원","국민의힘","conservative",21,0.43615534901619,0.406685052884148
"2NV6751W","장철민","더불어민주당","liberal",21,-0.550128161907196,-0.47371037005908
"GAV6441G","장혜영","정의당","progressive",21,-0.844829320907593,-0.736772206383512
"TJW93720","전용기","더불어민주당","liberal",21,-0.403787046670914,-0.343080539370936
"9YO73104","전재수","더불어민주당","liberal",21,-0.343612730503082,-0.289366579899689
"71J2365L","전주혜","국민의힘","conservative",21,0.592466473579407,0.546214505720407
"N9X9673B","전혜숙","무소속","independent",21,-0.372169673442841,-0.314857629459948
"USR7059P","정경희","국민의힘","conservative",21,0.903441309928894,0.823802866004649
"DAY6557K","정동만","국민의힘","conservative",21,0.402301162481308,0.376465475508397
"V429892C","정성호","더불어민주당","liberal",21,-0.313505262136459,-0.262491470407524
"NZF1659U","정운천","국민의힘","conservative",21,0.314216166734695,0.297837346551149
"SBK1544B","정찬민","국민의힘","conservative",21,0.392742305994034,0.367932864543333
"2385336L","정청래","더불어민주당","liberal",21,-0.313944101333618,-0.262883195521356
"MD083627","정춘숙","더불어민주당","liberal",21,-0.367844760417938,-0.310997042124176
"UHB5553T","정태호","더불어민주당","liberal",21,-0.366284310817719,-0.309604123485112
"3425169D","정필모","더불어민주당","liberal",21,-0.550917029380798,-0.47441454416863
"PFG2137X","정희용","국민의힘","conservative",21,0.392525911331177,0.367739702162923
"5KV82250","조경태","국민의힘","conservative",21,0.603578925132751,0.556133916697971
"S741317G","조명희","국민의힘","conservative",21,0.57461428642273,0.530278941870668
"FYI20317","조승래","더불어민주당","liberal",21,-0.385986089706421,-0.327190705604095
"25I8709Q","조오섭","더불어민주당","liberal",21,-0.478340417146683,-0.409629807816484
"IN328264","조정식","더불어민주당","liberal",21,-0.323944509029388,-0.271809952448154
"T465023H","주철현","더불어민주당","liberal",21,-0.294270277023315,-0.245321566757671
"8SV6917G","주호영","국민의힘","conservative",21,0.617852509021759,0.568875078631331
"68P7228G","진선미","더불어민주당","liberal",21,-0.367854744195938,-0.311005954036783
"ICH23251","최강욱","더불어민주당","liberal",21,-0.672291398048401,-0.582758075672607
"I5I2468R","최기상","더불어민주당","liberal",21,-0.415816009044647,-0.353818063925794
"M7T9712V","최승재","국민의힘","conservative",21,0.664339184761047,0.610370912329695
"LPB30152","최인호","더불어민주당","liberal",21,-0.359314441680908,-0.30338254437667
"Z7Y7827F","최종윤","더불어민주당","liberal",21,-0.344142347574234,-0.289839336911431
"3DK8989T","최춘식","국민의힘","conservative",21,0.453956723213196,0.422575259089127
"A0P4646G","최형두","국민의힘","conservative",21,0.39249375462532,0.367710997823512
"QD25323M","최혜영","더불어민주당","liberal",21,-0.539073050022125,-0.463842142722876
"XJC13432","태영호","국민의힘","conservative",21,0.349983483552933,0.329764659204136
"I0S53762","하태경","국민의힘","conservative",21,0.378469824790955,0.355192686910767
"JQA21112","한기호","국민의힘","conservative",21,0.917552828788757,0.836399362323815
"UB114374","한무경","국민의힘","conservative",21,0.815737664699554,0.745515145506253
"XPP2564T","한정애","더불어민주당","liberal",21,-0.396827667951584,-0.336868324421412
"FU53642G","허영","더불어민주당","liberal",21,-0.457216531038284,-0.390773796904168
"66W6739S","허은아","국민의힘","conservative",21,0.562348484992981,0.5193300054666
"VCP96419","허종식","더불어민주당","liberal",21,-0.383945822715759,-0.325369483105425
"5MD4184K","홍기원","더불어민주당","liberal",21,-0.331740647554398,-0.278769092085015
"EMC8812P","홍석준","국민의힘","conservative",21,0.631309151649475,0.580887006688947
"2N793392","홍성국","더불어민주당","liberal",21,-0.314017981290817,-0.262949143674645
"KR14136C","홍영표","새로운미래","centrist",21,-0.489649564027786,-0.419724796773761
"FRN1867O","홍익표","더불어민주당","liberal",21,-0.502359688282013,-0.431070353192913
"XA42275R","홍정민","더불어민주당","liberal",21,-0.327357798814774,-0.2748567890534
"NAL4555X","홍준표","국민의힘","conservative",21,0.558806359767914,0.516168165284641
"0YT3774N","황운하","조국혁신당","rebuilding",21,-0.493037074804306,-0.422748622022575
"5K93695T","김승수","국민의힘","conservative",21,0.650551974773407,0.598063906855264
"NCP9875N","류호정","정의당","progressive",21,-0.838411808013916,-0.731043682165377
"6U243644","박형수","국민의힘","conservative",21,0.366938531398773,0.34489940124731
"4X525582","배현진","국민의힘","conservative",21,0.596266090869904,0.549606193439446
"40E3739H","윤창현","국민의힘","conservative",21,0.371899247169495,0.349327531101145
"AE685067","이규민","더불어민주당","liberal",21,-0.43872481584549,-0.374267365195841
"0767470D","이낙연","더불어민주당","liberal",21,-0.694415509700775,-0.602506927214492
"ZYH1940A","이상민","국민의힘","conservative",21,-0.510120511054993,-0.437997968601598
"5UN9725L","이용","국민의힘","conservative",21,0.367036044597626,0.344986445360889
"UM51067K","인재근","더불어민주당","liberal",21,-0.404544711112976,-0.343756860428249
"FH777496","임호선","더불어민주당","liberal",21,-0.455442577600479,-0.389190296348942
"3C23171A","진성준","더불어민주당","liberal",21,-0.591171681880951,-0.510347429004274
"H5476989","한병도","더불어민주당","liberal",21,-0.346681475639343,-0.29210586241047
"BCQ55105","한준호","더불어민주당","liberal",21,-0.500317633152008,-0.429247534530791
"J9S37905","황보승희","자유통일당","independent",21,0.496863722801208,0.460875733173042
"3BC6890E","김미애","국민의힘","conservative",21,0.725859463214874,0.665286330633945
"6AR6743G","김희국","국민의힘","conservative",21,0.334142982959747,0.31562480584056
"8X15119P","윤한홍","국민의힘","conservative",21,0.799606919288635,0.731116208211702
