"member_id","member_name","party","party_bloc","term","wnom_1d","wnom_2d"
"EFU76868","권향엽","더불어민주당","liberal",22,-0.571041226387024,-0.401650756597519
"X1K3667J","김교흥","더불어민주당","liberal",22,-0.511170208454132,0.0209980476647615
"3CC88975","김기표","더불어민주당","liberal",22,-0.485890120267868,0.119059473276138
"IUX1829H","김남근","더불어민주당","liberal",22,-0.554421663284302,-0.0205969363451004
"NXB3178C","김남희","더불어민주당","liberal",22,-0.500653624534607,0.377191036939621
"MIS62075","김동아","더불어민주당","liberal",22,-0.597972452640533,-0.3205985724926
"MLH1404S","김민석","더불어민주당","liberal",22,-0.49868443608284,-0.0241676568984985
"GF286398","김병주","더불어민주당","liberal",22,-0.48300638794899,-0.00124555453658104
"7GW5372Y","김선민","조국혁신당","rebuilding",22,-0.62742692232132,0.062514916062355
"B7D7534L","김영배","더불어민주당","liberal",22,-0.523535490036011,0.437495470046997
"5765663F","김영진","더불어민주당","liberal",22,-0.492233842611313,0.00715688290074468
"7BM2933Y","김영호","더불어민주당","liberal",22,-0.492228031158447,-0.0259486716240644
"NB64509Z","김용만","더불어민주당","liberal",22,-0.499307096004486,-0.0399463698267937
"OFE45081","김용민","더불어민주당","liberal",22,-0.497074663639069,-0.0963854715228081
"3UI95829","김우영","더불어민주당","liberal",22,-0.530148148536682,-0.13546334207058
"4L695580","김원이","더불어민주당","liberal",22,-0.649314284324646,-0.269557029008865
"5N65159P","김윤","더불어민주당","liberal",22,-0.507260382175446,-0.145359560847282
"JZY9937U","김윤덕","더불어민주당","liberal",22,-0.514867961406708,-0.161145627498627
"57B28032","김재섭","국민의힘","conservative",22,0.622947573661804,0.513453185558319
"9LD2641Q","김정호","더불어민주당","liberal",22,-0.534093379974365,-0.301197171211243
"D6U6678O","김주영","더불어민주당","liberal",22,-0.492479830980301,0.0699974149465561
"YM42715P","김준혁","더불어민주당","liberal",22,-0.496120393276215,-0.0710886642336845
"1WE5693J","김태년","더불어민주당","liberal",22,-0.485085248947144,0.119620651006699
"6WK3815W","김태선","더불어민주당","liberal",22,-0.529277861118317,0.0160427521914244
"7YL9580G","김현","더불어민주당","liberal",22,-0.487636387348175,0.109832227230072
"6VC83722","김현정","더불어민주당","liberal",22,-0.475752294063568,0.118047453463078
"04T3751T","남인순","더불어민주당","liberal",22,-0.530349016189575,0.293101757764816
"FJK3396E","맹성규","더불어민주당","liberal",22,-0.485733479261398,0.213321045041084
"J1G57517","모경종","더불어민주당","liberal",22,-0.501933693885803,0.0578453950583935
"GRP3908I","문금주","더불어민주당","liberal",22,-0.563606441020966,-0.317721873521805
"GOC54665","문정복","더불어민주당","liberal",22,-0.495683044195175,-0.30066329240799
"4U29186R","문진석","더불어민주당","liberal",22,-0.498559027910233,0.181907698512077
"TZ228122","민병덕","더불어민주당","liberal",22,-0.520328998565674,-0.0942511335015297
"VRY5522V","민형배","더불어민주당","liberal",22,-0.635284185409546,-0.126914963126183
"O6D8329R","민홍철","더불어민주당","liberal",22,-0.49161371588707,0.124325700104237
"IWR8966I","박균택","더불어민주당","liberal",22,-0.486006200313568,-0.0173914711922407
"M4O5221T","박민규","더불어민주당","liberal",22,-0.486354142427444,0.110645800828934
"HXT76735","박상혁","더불어민주당","liberal",22,-0.480033069849014,0.118059895932674
"VZA76236","박선원","더불어민주당","liberal",22,-0.533627450466156,-0.395574688911438
"IL74008M","박성준","더불어민주당","liberal",22,-0.488158822059631,0.0804734453558922
"1JI2689F","박용갑","더불어민주당","liberal",22,-0.483769983053207,0.113088622689247
"1A82234K","박은정","조국혁신당","rebuilding",22,-0.516613245010376,0.43902975320816
"HVV5250J","박정현","더불어민주당","liberal",22,-0.564367890357971,-0.24769002199173
"6AU2417B","박주민","더불어민주당","liberal",22,-0.495915770530701,0.0408752784132957
"EMH4976E","박지혜","더불어민주당","liberal",22,-0.569357454776764,-0.350031077861786
"BT62420K","박찬대","더불어민주당","liberal",22,-0.512593388557434,-0.10241886228323
"E2B3753X","박해철","더불어민주당","liberal",22,-0.529477536678314,-0.164000064134598
"S824682L","박홍근","더불어민주당","liberal",22,-0.491765111684799,0.11431746929884
"ZW43496R","박홍배","더불어민주당","liberal",22,-0.596009135246277,-0.102664284408092
"43Q3892U","박희승","더불어민주당","liberal",22,-0.516513407230377,-0.0563609823584557
"51A45980","서미화","더불어민주당","liberal",22,-0.520222961902618,-0.177347972989082
"FOK3459D","서삼석","더불어민주당","liberal",22,-0.512230336666107,0.130505129694939
"XR24352K","서영석","더불어민주당","liberal",22,-0.503002762794495,-0.0427380241453648
"80C5885Z","서왕진","조국혁신당","rebuilding",22,-0.675439655780792,0.248816713690758
"SQ36001H","송기헌","더불어민주당","liberal",22,-0.489146947860718,0.111086562275887
"3249208I","송옥주","더불어민주당","liberal",22,-0.561175882816315,-0.3187615275383
"AFH96856","신영대","더불어민주당","liberal",22,-0.542375504970551,-0.385638356208801
"NPD75153","신장식","조국혁신당","rebuilding",22,-0.736328363418579,0.321385622024536
"TST4507I","안규백","더불어민주당","liberal",22,-0.501777231693268,0.0348136983811855
"EB16073M","안도걸","더불어민주당","liberal",22,-0.48749366402626,0.118501499295235
"W8L9421K","안태준","더불어민주당","liberal",22,-0.523436486721039,0.0600712560117245
"3OQ8273H","양문석","더불어민주당","liberal",22,-0.619185268878937,-0.225785747170448
"CK143054","양부남","더불어민주당","liberal",22,-0.512484908103943,0.080219142138958
"8FB1535Y","어기구","더불어민주당","liberal",22,-0.510442972183228,0.175100579857826
"URX8075K","염태영","더불어민주당","liberal",22,-0.528548419475555,-0.208277270197868
"OIA3741M","오기형","더불어민주당","liberal",22,-0.487906783819199,0.126078322529793
"BRU2690F","오세희","더불어민주당","liberal",22,-0.528592705726624,-0.28789234161377
"GE71932C","용혜인","기본소득당","progressive",22,-0.975850641727448,-0.0638195499777794
"RQQ3807K","위성곤","더불어민주당","liberal",22,-0.58555942773819,-0.0878110453486443
"T9E37304","위성락","더불어민주당","liberal",22,-0.495064944028854,0.0775348022580147
"GX38539O","유동수","더불어민주당","liberal",22,-0.547055125236511,-0.150726139545441
"GP07421U","윤건영","더불어민주당","liberal",22,-0.4986532330513,0.13146236538887
"MQK9493H","윤종군","더불어민주당","liberal",22,-0.514624297618866,0.0664638578891754
"3TP65086","윤종오","진보당","progressive",22,-0.96702641248703,0.132620543241501
"JC14718Q","윤준병","더불어민주당","liberal",22,-0.58357709646225,-0.384683161973953
"O7R5461J","윤후덕","더불어민주당","liberal",22,-0.535083055496216,0.451597273349762
"AEO5706C","이강일","더불어민주당","liberal",22,-0.508870661258698,-0.0348597094416618
"7YC6702R","이건태","더불어민주당","liberal",22,-0.488080561161041,0.119173161685467
"W3U3344O","이기헌","더불어민주당","liberal",22,-0.563070595264435,0.0493633486330509
"HFV52269","이병진","더불어민주당","liberal",22,-0.4900743663311,0.0101264622062445
"WTR5885Y","이소영","더불어민주당","liberal",22,-0.546098291873932,-0.277394533157349
"0R68099X","이수진","더불어민주당","liberal",22,-0.596474707126617,-0.0321728512644768
"EBH1101V","이연희","더불어민주당","liberal",22,-0.558866381645203,-0.33395579457283
"9JF4562W","이용선","더불어민주당","liberal",22,-0.502665400505066,0.0520029813051224
"6K79158C","이용우","더불어민주당","liberal",22,-0.602028965950012,-0.147466734051704
"DAV7257X","이원택","더불어민주당","liberal",22,-0.496903300285339,0.0167290065437555
"3ZR4438W","이인영","더불어민주당","liberal",22,-0.509203016757965,0.184041231870651
"IUD9392R","이재명","더불어민주당","liberal",22,-0.511564791202545,-0.0955121368169785
"O0I2045I","이정문","더불어민주당","liberal",22,-0.489912390708923,0.103809028863907
"5762459L","이정헌","더불어민주당","liberal",22,-0.495448470115662,-0.145584464073181
"WI719547","이주영","개혁신당","centrist",22,0.184783667325974,0.9793461561203
"V2R7430Z","이춘석","무소속","independent",22,-0.538666486740112,-0.192411631345749
"K5F2023J","이학영","더불어민주당","liberal",22,-0.480690717697144,-0.0304851662367582
"0698755I","이해민","조국혁신당","rebuilding",22,-0.653676867485046,0.359924137592316
"CCU1009B","이해식","더불어민주당","liberal",22,-0.509932458400726,-0.0272780563682318
"2S73768V","이훈기","더불어민주당","liberal",22,-0.539242088794708,-0.130962252616882
"CST4991F","임광현","더불어민주당","liberal",22,-0.505555748939514,-0.112219586968422
"4T026790","임오경","더불어민주당","liberal",22,-0.514815747737885,0.298681318759918
"FH777496","임호선","더불어민주당","liberal",22,-0.594390213489532,-0.264715671539307
"RPN2293B","장경태","더불어민주당","liberal",22,-0.504182159900665,-0.240976512432098
"CIZ8557P","장종태","더불어민주당","liberal",22,-0.507946670055389,0.0103847710415721
"TJW93720","전용기","더불어민주당","liberal",22,-0.558744728565216,-0.157929912209511
"QUR40502","전진숙","더불어민주당","liberal",22,-0.544884383678436,-0.417225301265717
"25G2571T","전현희","더불어민주당","liberal",22,-0.480910748243332,0.0605230703949928
"ARP89147","정동영","더불어민주당","liberal",22,-0.534470677375793,0.0840254053473473
"V429892C","정성호","더불어민주당","liberal",22,-0.486536383628845,0.159869939088821
"NA61091D","정을호","더불어민주당","liberal",22,-0.490138411521912,-0.0299350954592228
"LT72093S","정일영","더불어민주당","liberal",22,-0.494098216295242,0.0650261864066124
"IC499858","정준호","더불어민주당","liberal",22,-0.492029756307602,0.105619855225086
"9HE7226N","정진욱","더불어민주당","liberal",22,-0.516545593738556,-0.277419239282608
"2385336L","정청래","더불어민주당","liberal",22,-0.494980216026306,0.101525194942951
"XG348314","정춘생","조국혁신당","rebuilding",22,-0.641492784023285,0.494419366121292
"BNV6535N","정혜경","진보당","progressive",22,-0.964745342731476,0.210899591445923
"8TU8443O","조계원","더불어민주당","liberal",22,-0.542917609214783,-0.0558277070522308
"T3E4932G","조국","조국혁신당","rebuilding",22,-0.578085601329803,0.815976202487946
"FYI20317","조승래","더불어민주당","liberal",22,-0.506604552268982,-0.0284613482654095
"ZKB18611","조인철","더불어민주당","liberal",22,-0.499740421772003,0.132116913795471
"IN328264","조정식","더불어민주당","liberal",22,-0.48189389705658,0.134742960333824
"T465023H","주철현","더불어민주당","liberal",22,-0.480533987283707,0.11359965056181
"68P7228G","진선미","더불어민주당","liberal",22,-0.492713898420334,0.0127318454906344
"3C23171A","진성준","더불어민주당","liberal",22,-0.635932326316833,0.534480452537537
"KNP22261","차규근","조국혁신당","rebuilding",22,-0.611381649971008,0.426670998334885
"RC885085","차지호","더불어민주당","liberal",22,-0.571018874645233,0.654362440109253
"1S05899F","채현일","더불어민주당","liberal",22,-0.484322100877762,-0.0483684875071049
"A494529E","천준호","더불어민주당","liberal",22,-0.503973245620728,0.0981823429465294
"YGB8604T","천하람","개혁신당","centrist",22,0.207512557506561,0.978232383728027
"I5I2468R","최기상","더불어민주당","liberal",22,-0.524381756782532,-0.0688701793551445
"YS38221N","최민희","더불어민주당","liberal",22,-0.488427549600601,0.102113470435143
"URV1689Q","추미애","더불어민주당","liberal",22,-0.546673834323883,-0.161414429545403
"8JG4358H","한민수","더불어민주당","liberal",22,-0.487154185771942,-0.0115608014166355
"H5476989","한병도","더불어민주당","liberal",22,-0.495885759592056,0.184062659740448
"XPP2564T","한정애","더불어민주당","liberal",22,-0.536863684654236,0.353674441576004
"T4I4862D","한창민","사회민주당","progressive",22,-0.869305968284607,0.494274228811264
"HHB5652A","허성무","더불어민주당","liberal",22,-0.528520584106445,-0.186022564768791
"VCP96419","허종식","더불어민주당","liberal",22,-0.488261073827744,-0.233381360769272
"RJH6314D","황명선","더불어민주당","liberal",22,-0.507379710674286,-0.190429836511612
"0VU8517U","황희","더불어민주당","liberal",22,-0.490922689437866,0.00673628924414515
"T2T8225E","강경숙","조국혁신당","rebuilding",22,-0.637987434864044,0.496162801980972
"NQO7187X","강선영","국민의힘","conservative",22,0.792474031448364,0.306561082601547
"7469929V","구자근","국민의힘","conservative",22,0.741463124752045,-0.579448223114014
"LG63087O","권영세","국민의힘","conservative",22,0.763964235782623,0.33327066898346
"HE08888N","김기웅","국민의힘","conservative",22,0.649127960205078,0.0147307487204671
"5K93695T","김승수","국민의힘","conservative",22,0.847437858581543,0.291852504014969
"HRG9655C","김희정","국민의힘","conservative",22,0.833911955356598,0.170858219265938
"OSV9142K","이만희","국민의힘","conservative",22,0.716137170791626,-0.411673754453659
"PFG2137X","정희용","국민의힘","conservative",22,0.683948993682861,-0.0551068149507046
"L2I9861C","강대식","국민의힘","conservative",22,0.825065076351166,-0.565037786960602
"9901388T","강명구","국민의힘","conservative",22,0.59684407711029,-0.353080183267593
"GX22581L","강민국","국민의힘","conservative",22,0.806622087955475,0.037628747522831
"42K7317Y","강승규","국민의힘","conservative",22,0.719769418239594,-0.464768946170807
"HS39431V","고동진","국민의힘","conservative",22,0.77031934261322,0.468423157930374
"REG96285","곽규택","국민의힘","conservative",22,0.72342199087143,0.25294890999794
"LYY5513O","권영진","국민의힘","conservative",22,0.54114156961441,-0.716393411159515
"ANS8383S","김대식","국민의힘","conservative",22,0.680792570114136,-0.259106427431107
"LH97552Q","김도읍","국민의힘","conservative",22,0.728916168212891,0.125932767987251
"3BC6890E","김미애","국민의힘","conservative",22,0.626171767711639,-0.244025781750679
"TCP9838Y","김민전","국민의힘","conservative",22,0.908896625041962,0.417021453380585
"VDN5593C","김상욱","더불어민주당","liberal",22,-0.38774448633194,-0.370497912168503
"1Y73132H","김상훈","국민의힘","conservative",22,0.625407576560974,-0.363959163427353
"JNL7001A","김선교","국민의힘","conservative",22,0.972849011421204,-0.231440499424934
"9D939735","김성원","국민의힘","conservative",22,0.786086797714233,-0.118972323834896
"CNZ51556","김예지","국민의힘","conservative",22,0.457917273044586,0.106285914778709
"EPI69383","김용태","국민의힘","conservative",22,0.677483379840851,0.325155913829803
"LCZ1711I","김위상","국민의힘","conservative",22,0.604452073574066,-0.178473889827728
"L5P27909","김은혜","국민의힘","conservative",22,0.766942203044891,0.201411217451096
"E1J8836Y","김정재","국민의힘","conservative",22,0.749302625656128,-0.0684249177575111
"N378078V","김종양","국민의힘","conservative",22,0.60328197479248,-0.182899579405785
"JEZ3130Q","김형동","국민의힘","conservative",22,0.608912646770477,-0.245160773396492
"SLW27496","나경원","국민의힘","conservative",22,0.93599933385849,0.152899652719498
"W4X85128","박대출","국민의힘","conservative",22,0.988541722297668,-0.150947362184525
"N4R2421C","박덕흠","국민의힘","conservative",22,0.667003452777863,-0.203636080026627
"VA04150X","박상웅","국민의힘","conservative",22,0.66947066783905,0.0289337281137705
"X3170462","박성민","국민의힘","conservative",22,0.74429452419281,-0.136754885315895
"NX534083","박성훈","국민의힘","conservative",22,0.903279304504395,0.344420254230499
"Y0X4618N","박수민","국민의힘","conservative",22,0.721502363681793,0.342193484306335
"6RD62559","박정하","국민의힘","conservative",22,0.700317919254303,0.270220816135406
"G6W8250J","박준태","국민의힘","conservative",22,0.741592466831207,-0.289520710706711
"6U243644","박형수","국민의힘","conservative",22,0.661664605140686,-0.180109843611717
"QQP4727N","배준영","국민의힘","conservative",22,0.637830495834351,-0.0319118015468121
"4X525582","배현진","국민의힘","conservative",22,0.666807532310486,0.0191735737025738
"CAA7713A","백종헌","국민의힘","conservative",22,0.632333517074585,-0.114169627428055
"QQ429063","서명옥","국민의힘","conservative",22,0.731495022773743,0.24668961763382
"L7J93733","서범수","국민의힘","conservative",22,0.583948910236359,-0.0476929359138012
"MR210505","서일준","국민의힘","conservative",22,0.736011207103729,-0.676969349384308
"P7U7800Z","서지영","국민의힘","conservative",22,0.914813876152039,0.292739450931549
"JP222486","서천호","국민의힘","conservative",22,0.787026524543762,-0.351092994213104
"PYA8594I","안상훈","국민의힘","conservative",22,0.689165592193604,0.145872965455055
"JZV5283U","유영하","국민의힘","conservative",22,0.754561483860016,-0.656229376792908
"KBK8836C","유용원","국민의힘","conservative",22,0.675650238990784,-0.231314584612846
"ZRF3039U","윤재옥","국민의힘","conservative",22,0.749380886554718,0.15469366312027
"ROS6754L","이달희","국민의힘","conservative",22,0.69683963060379,-0.272221028804779
"WXJ8352N","이성권","국민의힘","conservative",22,0.578859686851501,-0.0214370079338551
"DWK26447","이인선","국민의힘","conservative",22,0.714242517948151,-0.239974826574326
"HSW1214Q","이종배","국민의힘","conservative",22,0.688284158706665,-0.0754140689969063
"NLS46526","이종욱","국민의힘","conservative",22,0.834737479686737,0.295343041419983
"TZP9391O","이철규","국민의힘","conservative",22,0.885746121406555,-0.0928707122802734
"EVH1507C","이헌승","국민의힘","conservative",22,0.74748694896698,0.218847274780273
"B7789327","인요한","국민의힘","conservative",22,0.644776225090027,-0.121287561953068
"X639721U","임미애","더불어민주당","liberal",22,-0.600275635719299,-0.493604362010956
"EH27538E","임이자","국민의힘","conservative",22,0.695027530193329,-0.358147948980331
"RAJ1024Z","임종득","국민의힘","conservative",22,0.734053015708923,0.045716542750597
"KFM1081G","장동혁","국민의힘","conservative",22,0.71342796087265,-0.124518364667892
"DAY6557K","정동만","국민의힘","conservative",22,0.714596807956696,-0.218934878706932
"CGW7415Z","정성국","국민의힘","conservative",22,0.709600031375885,-0.0309480763971806
"8XE7026P","정연욱","국민의힘","conservative",22,0.718504190444946,-0.188708990812302
"5KV82250","조경태","국민의힘","conservative",22,0.302650690078735,0.0593056119978428
"ME83002L","조승환","국민의힘","conservative",22,0.793994188308716,0.0407536737620831
"MQU41854","조은희","국민의힘","conservative",22,0.710484325885773,-0.274041265249252
"WJL30106","조정훈","국민의힘","conservative",22,0.636520683765411,-0.33150389790535
"3NI5978A","조지연","국민의힘","conservative",22,0.725919604301453,-0.539327323436737
"QDU1100U","진종오","국민의힘","conservative",22,0.703147709369659,0.12656743824482
"UOS16250","최보윤","국민의힘","conservative",22,0.813005268573761,0.1266278475523
"A0P4646G","최형두","국민의힘","conservative",22,0.700415432453156,-0.160378575325012
"G152611B","추경호","국민의힘","conservative",22,0.708360314369202,0.262854248285294
"JQA21112","한기호","국민의힘","conservative",22,0.938913822174072,0.344152271747589
"Q918403D","한지아","국민의힘","conservative",22,0.615100920200348,0.43803671002388
"M2Q9024I","김종민","무소속","independent",22,-0.515636682510376,0.40067845582962
"UQ282145","이재정","더불어민주당","liberal",22,-0.57682991027832,0.505159080028534
"GDG1847Z","권성동","국민의힘","conservative",22,0.848737120628357,0.17328242957592
"TQP7167T","김건","국민의힘","conservative",22,0.61188793182373,-0.132553935050964
"X7I4680R","김기현","국민의힘","conservative",22,0.752842128276825,0.297340214252472
"ZYP7962W","김석기","국민의힘","conservative",22,0.72334098815918,-0.215289950370789
"X7E7893P","김장겸","국민의힘","conservative",22,0.780440092086792,-0.543881416320801
"P0F1530P","김태호","국민의힘","conservative",22,0.569422006607056,-0.0300085321068764
"FU87526G","박수영","국민의힘","conservative",22,0.915064811706543,0.323313623666763
"AEJ19639","박정훈","국민의힘","conservative",22,0.630159378051758,-0.404709100723267
"GP21946O","박충권","국민의힘","conservative",22,0.818079352378845,0.103501580655575
"7XY7109I","성일종","국민의힘","conservative",22,0.720112144947052,-0.08066675812006
"6EN68926","송언석","국민의힘","conservative",22,0.70382958650589,0.0266483277082443
"OWD1018N","신동욱","국민의힘","conservative",22,0.795946717262268,0.140307188034058
"RMC1840P","신성범","국민의힘","conservative",22,0.658714950084686,-0.204486757516861
"8348421R","엄태영","국민의힘","conservative",22,0.733605086803436,-0.21010310947895
"8UC4779G","우재준","국민의힘","conservative",22,0.636918365955353,0.0585981197655201
"MU69217P","유상범","국민의힘","conservative",22,0.790189564228058,0.0588362477719784
"8L52480G","이상휘","국민의힘","conservative",22,0.660307586193085,-0.336369544267654
"LJK4960Z","정점식","국민의힘","conservative",22,0.737011134624481,-0.226809203624725
"IWK63872","조배숙","국민의힘","conservative",22,0.658975720405579,-0.161439284682274
"GJK57930","주진우","국민의힘","conservative",22,0.629672527313232,-0.146967262029648
"WJG74792","최수진","국민의힘","conservative",22,0.759079694747925,0.0357707776129246
"UF53617M","최은석","국민의힘","conservative",22,0.9256152510643,0.338000625371933
"1SR94244","김소희","국민의힘","conservative",22,0.776073932647705,0.0714060887694359
"CNW5754J","송석준","국민의힘","conservative",22,0.724250853061676,-0.0367368459701538
"8X15119P","윤한홍","국민의힘","conservative",22,0.949446856975555,-0.147261053323746
"8SV6917G","주호영","국민의힘","conservative",22,0.739611983299255,0.489066779613495
"9VR65006","윤영석","국민의힘","conservative",22,0.608092844486237,-0.360357999801636
"MSY7784L","윤상현","국민의힘","conservative",22,0.711553633213043,-0.702631711959839
"S9U45255","이양수","국민의힘","conservative",22,0.827469229698181,0.167907238006592
"YN160848","백선희","조국혁신당","rebuilding",22,-0.638010084629059,0.122262097895145
"2KM3589W","손솔","진보당","progressive",22,-0.814802467823029,0.579738736152649
"CC78321E","최혁진","무소속","independent",22,-0.582614898681641,-0.0168079771101475
"RBM5454A","이주희","더불어민주당","liberal",22,-0.478442251682281,0.150091841816902
